x1,x2,x3,x4,x5,x6,x7,x8
312.3555666223991,1626.2198498358086,3070.710178444068,2071.9705596364056,728.4510965054552,2.6645825188948455,1.449137674618944,1.61245154965971
437.0160180130701,2141.6717769070033,1335.8240902154744,1965.4587250817556,1315.0273761408923,3.449637662132068,1.8439088914585775,1.6431676725154984
522.3332269729736,1159.1104347731496,696.8751681614146,2728.990106248097,1150.0278257503164,4.483302354291979,2.7386127875258306,1.6733200530681511
246.9757073074192,1053.331856539049,1019.3296817026373,1547.7826074743184,1057.4095706016662,4.969909455915671,1.3416407864998738,1.5491933384829668
657.0715333964788,1451.142653221936,578.5110197740403,437.7921881441011,421.2267797754554,4.78539444560216,2.345207879911715,1.6431676725154984
144.5925309274307,1407.5468020637893,544.6595266769874,133.31916591398252,791.3595895672207,5.412947441089743,2.4899799195977463,1.7320508075688772
619.0856160499935,1705.7989330516068,538.0520420925842,265.46374517059763,1701.6612471346934,5.205766033928148,1.7888543819998317,1.5491933384829668
584.3646122071391,947.2333397848705,1932.966890559691,380.6573262134856,2782.5107367268147,4.679743582719036,1.224744871391589,1.5491933384829668
425.6700600230183,1482.101885836463,1291.5645551036155,426.36721262310965,571.4586599221329,3.82099463490856,2.,1.449137674618944
473.2325009971314,1155.5340756550627,597.1155667037998,719.3552668883435,541.2346995527911,3.1304951684997055,1.51657508881031,1.4142135623730951
382.55718526777144,643.9728255136237,5507.472106148156,727.2303624024509,580.3550637325395,2.449489742783178,0.8366600265340756,1.4142135623730951
350.8147659378094,401.28169656738646,5909.682055745469,541.114590451967,619.7362342158154,2.32379000772445,1.224744871391589,1.51657508881031
684.3697830851388,725.4867331660862,5717.049063983971,623.192586605457,768.2929128919517,2.6457513110645907,0.7071067811865476,1.6431676725154984
369.34536683164174,1457.0168152770234,1999.9137481401542,1032.3759005323593,1108.716374912899,3.63318042491699,1.6431676725154984,1.7888543819998317
390.59185859410843,721.2315855534891,1621.6211024773943,2380.169111638919,739.5512152650417,4.33589667773576,1.6733200530681511,1.6733200530681511
0.,1164.1846932510323,2022.9770142045609,1236.9721096289925,756.617472703347,4.9396356140913875,2.8284271247461903,1.5811388300841898
152.41391012633986,593.9747469379486,1822.4722220105305,875.0582837731439,294.2804784555034,5.079370039680118,3.3015148038438356,1.5811388300841898
118.05930712993364,2144.9624705341585,1044.3806777224481,199.9774987342326,286.55714962289807,5.449770637375485,1.760681686165901,1.61245154965971
220.86873930006482,1100.0936323786261,586.9974446281688,197.04821744943547,279.0877998050076,5.019960159204453,2.0976176963403033,1.5811388300841898
333.92214661504556,1215.1230390376113,1194.9732214572844,108.85311203635843,1803.5977933009344,4.58257569495584,2.073644135332772,1.3416407864998738
263.9886361190572,750.3659107395538,1609.020820250627,177.26251718849082,623.0714244771622,4.03732584763727,1.9748417658131499,1.378404875209022
379.88156048958206,977.0076765307425,1723.3946152869341,243.96926035875913,248.15116360799118,2.6457513110645907,1.224744871391589,1.4832396974191326
0.,1572.3628716043888,1310.6368680912344,0.,486.46890959238084,1.9748417658131499,1.378404875209022,1.5811388300841898
415.6849768755181,1359.3123261414207,1372.8175406804794,395.6361965240289,627.5985978314483,1.7888543819998317,1.5491933384829668,1.51657508881031
275.29438788322585,1639.1647263164248,2381.234343780553,849.3315018295272,788.8225402459035,2.6457513110645907,1.2649110640673518,1.5491933384829668
250.45159212909786,1102.5089568797162,1965.5274101370348,2923.187985744331,1130.9964633012785,3.847076812334269,1.51657508881031,1.61245154965971
250.45159212909786,1785.5402543768091,1994.2226555728425,3697.6128786015443,1207.7801952342156,4.08656334834051,1.449137674618944,1.70293863659264
0.,1060.5017680324725,2788.125535193851,2066.665430107157,666.2371949988983,4.743416490252569,2.3021728866442674,1.51657508881031
0.,627.1291732968575,764.8516195968994,376.2087186655833,120.75595223424807,5.253570214625479,1.816590212458495,1.51657508881031
334.98507429436313,920.406975201731,891.8435961534959,558.3744263484853,263.19954407255346,5.0099900199501395,0.7071067811865476,1.6431676725154984
583.9195150018537,1713.0861040823372,891.8435961534959,626.5133677743836,1973.8984269713576,5.059644256269407,2.345207879911715,1.6431676725154984
280.26772914483035,1208.2561814449782,1296.5635348875119,289.1556674180881,1195.0995774411435,4.33589667773576,2.8460498941515415,1.51657508881031
334.98507429436313,1155.8996496236168,2655.1450054563875,404.62081014203903,731.2831189081285,3.96232255123179,2.0976176963403033,1.378404875209022
361.2685981371755,1105.8946604446555,7507.242969293055,1008.1681407384385,835.9742819010643,2.8635642126552705,1.4142135623730951,1.3416407864998738
375.6780536576498,1093.8866486067009,16524.050714034984,1449.1918437529243,917.3292756693204,1.816590212458495,0.8366600265340756,1.51657508881031
613.4794210077466,1498.8118627766462,11936.813310092439,2071.276176660177,1357.5838832278469,2.3021728866442674,1.9235384061671346,1.5491933384829668
395.9987373717245,1301.114137960233,5973.164236817869,2651.3096763675117,2693.504780021747,3.3763886032268267,0.4472135954999579,1.5491933384829668
2108.0642779573873,1402.539839006365,2335.3943992396657,5975.558216602028,1858.350074663006,3.7549966711037173,1.4832396974191326,1.7320508075688772
494.9151442419195,795.6557044350276,1936.4067238057196,3610.9864303262066,698.788952402655,4.277849927241488,1.449137674618944,1.70293863659264
0.,1788.8812146143187,2544.93713085412,2517.3464203402755,1289.4948623395132,4.8373546489791295,1.6733200530681511,1.61245154965971
0.,872.719313410675,1651.3733678366016,1857.692924032387,1042.8326807307105,5.10881590977792,2.569046515733026,1.5811388300841898
0.,1169.5315301435871,1598.9352707348726,343.5098251869952,629.4076580404785,5.630275304103699,1.760681686165901,1.61245154965971
157.03184390434953,730.6202844159201,1215.3777190651472,221.29166274399043,1349.0144550745185,5.1478150704935,1.8973665961010275,1.61245154965971
0.,469.95318915823947,884.2120786327226,195.07947098554476,1370.9121051329294,4.658325879540846,2.3874672772626644,1.449137674618944
0.,1721.831873325616,2996.078436890463,393.46156101962487,653.1929270896923,3.5355339059327378,1.3416407864998738,1.4832396974191326
0.,428.7283522231764,1238.5297735621862,534.9869157278522,362.54516959959625,2.7386127875258306,1.5811388300841898,1.4832396974191326
0.,1417.847664595883,1876.810858877367,224.19857269840057,232.4521456128121,2.,1.3416407864998738,1.51657508881031
0.,1495.5564181935765,2899.71619300924,662.8898852750734,1544.7368707970948,2.449489742783178,1.4142135623730951,1.51657508881031
0.,1401.2676403885162,4369.12302413196,1946.915509209375,1252.0311497722412,2.9832867780352594,1.9748417658131499,1.5491933384829668
0.,1717.0396035036583,2611.0503633595426,2452.8469173594995,1914.9054806961099,3.687817782917155,1.7888543819998317,1.6733200530681511
0.,2257.4219809331175,2957.910242045894,1531.565865380918,2793.4074174742213,4.483302354291979,1.1832159566199232,1.6733200530681511
0.,1228.4376256041655,4316.796265750794,1376.4403365202577,1136.5298060323803,4.722287581247038,2.0248456731316584,1.5491933384829668
0.,644.1436175264023,898.1909596516767,482.15350252798123,886.4248417096624,4.764451699828638,1.70293863659264,1.5811388300841898
0.,473.95358422529097,602.9958540487654,275.45235522681594,183.98641254179614,5.186520991955976,1.9493588689617927,1.61245154965971
0.,677.7927411827305,543.5338075961789,141.67921513051942,97.51410154434076,5.10881590977792,2.8809720581775866,1.4832396974191326
0.,659.964392978894,1348.3404614562303,289.43911276812605,442.02488617723776,4.33589667773576,1.9493588689617927,1.5491933384829668
0.,444.58857385227526,707.0756678036659,142.464030548065,279.5603691512801,3.9496835316262997,2.3021728866442674,1.4142135623730951
0.,648.6593867354422,1153.0086729942668,174.4849563716024,534.0786458940294,3.286335345030997,2.258317958127243,1.449137674618944
0.,894.1152051050245,1846.2914179511315,0.,713.6455702938259,2.588435821108957,0.8944271909999159,1.4832396974191326
0.,1279.17317045035,5809.220429627369,501.3222516505726,1200.7181184607819,2.32379000772445,0.5477225575051661,1.61245154965971
0.,1135.9489425145832,5106.589860170875,437.2573612873773,1836.3932040823936,2.932575659723036,0.5477225575051661,1.70293863659264
0.,1402.1437158864992,2919.243052573732,986.5064622190774,1285.3649287264686,3.847076812334269,2.258317958127243,1.70293863659264
0.,529.6281714561642,3353.954978827235,698.0852383484412,1082.7354247460457,4.415880433163924,1.224744871391589,1.7320508075688772
0.,572.0638076298832,2080.6647976067648,540.0249994213231,529.2003401359451,4.658325879540846,2.4289915602982237,1.6431676725154984
0.,488.4004504502427,2925.075725515495,572.083909929304,0.,5.319774431308154,1.3038404810405297,1.70293863659264
0.,1215.2798031729153,1371.6858240865508,208.5665361461421,0.,5.440588203494177,2.3664319132398464,1.61245154965971
209.0645833229531,1388.6244992797729,1165.0296133575318,258.3215051055564,180.45498053531247,5.167204273105526,2.1908902300206643,1.70293863659264
133.99253710561644,545.2916650747561,751.0299594556798,245.4689389719196,173.1559990297766,4.324349662087931,3.591656999213594,1.5811388300841898
391.8775318897474,1023.7553418664052,3886.061759673925,439.8602050652002,514.3909019413154,4.135214625627067,3.0166206257996713,1.378404875209022
284.2446129656638,729.5930372474782,4965.502894974486,659.1441420508871,512.3680317896502,3.449637662132068,2.04939015319192,1.4142135623730951
627.886932496608,1501.6221229057596,5398.626955069224,1126.906384754297,1618.114643651679,2.3021728866442674,0.9486832980505138,1.4832396974191326
368.3924537772184,2006.6624030962457,8679.533800844374,1512.1481408909644,1208.4527297333561,2.701851217221259,1.8439088914585775,1.6733200530681511
216.8985938174796,1131.8025446163301,12531.22867080479,2258.3797289207146,1636.4094842061995,2.792848008753788,1.449137674618944,1.5811388300841898
674.4560771466145,1043.8452950509477,7050.5159385679,2025.316271598093,1220.6191052085003,3.646916505762094,1.61245154965971,1.6733200530681511
772.1508919893831,349.14323708186015,2782.2990493474995,2177.642991860695,2038.206319291548,4.147288270665544,1.7320508075688772,1.70293863659264
321.71105047853115,944.1514708986053,6966.144844890896,1754.385362456037,3029.4321250029684,4.743416490252569,1.378404875209022,1.6431676725154984
0.,238.56026492272346,500.42282122221405,190.10786411929413,0.,4.888762624632126,2.04939015319192,1.4832396974191326
0.,139.91783303067555,663.6218802902749,81.6394512475433,212.7486780217447,5.468089245796926,2.3664319132398464,1.4832396974191326
207.0048308615043,580.2714881846255,1537.25209383497,322.7956009613514,282.09395597920917,5.2345009313209605,2.258317958127243,1.6431676725154984
146.37622757811462,832.770676717186,1671.0424889870394,282.80205091194085,293.4280150224242,4.527692569068709,1.8439088914585775,1.51657508881031
163.6520699533006,578.6354638284798,2784.1160176975386,346.3596396810691,437.60941488957934,4.049691346263317,2.4698178070456938,1.378404875209022
126.763559432512,538.61396194306,7911.2969227554595,352.40743465483246,607.7713385805553,2.949576240750525,0.5477225575051661,1.378404875209022
0.,484.06094657594514,11194.451661425852,509.8274217811357,502.41317657879955,1.7320508075688772,0.,1.5491933384829668
0.,365.91529074363643,10564.532076717833,468.9733467906252,689.1451225975557,2.073644135332772,1.816590212458495,1.5811388300841898
0.,585.6270144042196,13441.204745111207,885.945257902541,1566.2040096998858,3.3015148038438356,1.70293863659264,1.4832396974191326
574.6007309427999,693.3346955114824,7686.697470305437,782.1348988505755,1179.9610163051998,3.478505426185217,1.6431676725154984,1.760681686165901
757.173692094489,687.9760170238494,2830.4715154899545,2200.644678270438,1424.1341228971378,4.242640687119285,1.2649110640673518,1.6733200530681511
262.8782988380745,1349.938517118465,6927.189762089674,2520.50768695515,1427.1604675018152,4.61519230368573,1.8973665961010275,1.5811388300841898
104.82843125793688,719.0556306712298,1933.73679698143,298.63857754817946,190.79308163557712,5.1478150704935,2.258317958127243,1.449137674618944
234.40349826741067,1048.7749997020333,1356.4276611747491,522.5255974591101,428.6583721333342,5.291502622129181,2.932575659723036,1.4142135623730951
370.62379848034584,1529.8039090027191,1469.1170817875613,876.183770678275,351.5920931989228,4.979959839195493,0.9486832980505138,1.449137674618944
160.1280737409902,1309.066843213134,1795.5993428379284,143.2131278898691,386.0401533519538,4.58257569495584,3.63318042491699,1.6431676725154984
302.6136150274802,1353.5494080379926,3059.4220042354405,632.5472314380959,550.66232847363,4.110960958218893,1.7888543819998317,1.5491933384829668
128.89142717807107,1160.5403913694688,4558.509186126535,1251.9612613815173,1167.8895495722188,3.0495901363953815,1.8439088914585775,1.378404875209022
103.05823596394418,1934.4164494751383,1612.3541794531375,806.4000248015869,792.1704362067547,2.4899799195977463,2.6457513110645907,1.5811388300841898
0.,2080.4564403034256,1859.385651229997,1177.3236598319088,607.2371859496089,3.,0.4472135954999579,1.449137674618944
0.,1745.6666348418303,2488.1730245302474,2567.901867283873,799.1570559032812,3.22490309931942,1.3038404810405297,1.5811388300841898
0.,762.176488747849,634.0449510878547,3102.3444360676654,566.3726688321038,3.714835124201342,1.816590212458495,1.6733200530681511
652.7150986456495,944.5400997310808,926.0820697972723,1271.8502270314693,727.7904918312687,4.604345773288535,1.816590212458495,1.70293863659264
376.8447956387351,718.7210863749581,1732.5414857947846,992.648981261755,502.2539198453308,4.9899899799498595,2.280350850198276,1.5491933384829668
621.5520895307167,1285.3863232507183,930.0284941871405,286.5449353940844,256.88324196023376,4.969909455915671,1.4142135623730951,1.51657508881031
1240.054434289076,690.6120473898497,693.4024805262814,104.09130607308182,131.38493064274914,5.486346689738081,2.588435821108957,1.5811388300841898
1111.0211519138597,1962.4619741538943,2215.3444427447394,458.2051942088828,579.3202913760229,5.1478150704935,1.140175425099138,1.4832396974191326
1318.2238049739506,1872.1332751703335,713.594422623944,218.9885841773493,216.2244204524549,4.679743582719036,2.4289915602982237,1.5491933384829668
394.6986192020438,651.746883383419,1394.386603492733,120.19567379901824,203.93626455341385,4.06201920231798,2.1213203435596424,1.4142135623730951
509.66557662843974,1287.3363973724972,2338.243143900993,315.75306807693886,409.2138805074921,3.0659419433511785,1.0488088481701516,1.4142135623730951
0.,381.4341358609635,4318.960407320262,321.4451741743839,414.38026014760885,2.569046515733026,1.378404875209022,1.378404875209022
678.6965448563886,978.2647903303073,5678.157271509834,713.5958239788123,463.8426457323647,2.1908902300206643,1.3038404810405297,1.4832396974191326
615.3852451919854,709.683732376613,5642.646187738515,882.9762171202574,563.7073708937999,2.949576240750525,0.7745966692414834,1.70293863659264
283.1413074773796,444.90111260818395,1789.3926343874336,1250.687011206241,559.8669484797258,3.5496478698597698,2.3021728866442674,1.70293863659264
461.2548102730203,448.24100660247495,0.,2635.9963960521645,909.973625991435,4.516635916254486,2.0248456731316584,1.61245154965971
480.06353746144896,489.4527556363331,1112.504831450183,1502.9940119641196,517.8629162239753,4.701063709417263,2.3021728866442674,1.5811388300841898
223.9486548296283,522.5428212118122,1507.8574203153294,148.06755215103678,139.0179844480562,5.128352561983234,2.1908902300206643,1.5491933384829668
498.1254861980061,223.32263655975405,259.29134193026965,87.75534171775527,111.25196627475849,5.576737397439475,0.6324555320336759,1.449137674618944
74.53187237685633,253.56853117056934,302.6202240432718,0.,37.86819245752297,5.186520991955976,3.0495901363953815,1.4832396974191326
176.42562172201633,575.4085505099833,1892.5038969576788,95.58765610684259,112.32096865679178,4.538722287164087,2.3874672772626644,1.3416407864998738
619.1760654288892,525.0523783395329,1733.9342548089878,77.03246069028303,243.59597697827442,3.7013511046643495,1.6431676725154984,1.3416407864998738
599.1385482507364,1423.518176912399,1980.1070678122433,121.12390350380886,302.4268506597918,3.3166247903554,1.8439088914585775,1.4142135623730951
301.0764022636115,1602.35919818248,2912.440729010635,329.8954379799757,423.5870630696835,2.4289915602982237,0.9486832980505138,1.5491933384829668
587.6589146775534,1382.698810298179,2573.3996968990264,810.3758387316344,789.5239071744439,2.6267851073127395,1.816590212458495,1.5491933384829668
776.6015709487073,1304.7474851479883,4391.718456367621,1240.9004794905995,1105.2863882270512,2.9664793948382653,1.8973665961010275,1.5811388300841898
1622.6194871256785,2563.8545200537415,5124.429431653831,1450.8411353418403,1888.390055046891,3.7416573867739413,1.51657508881031,1.6431676725154984
1062.2537361666468,997.7068707791883,2697.488090798549,4010.496976685059,1273.1237174760354,4.61519230368573,1.8973665961010275,1.5811388300841898
807.1802772615297,1555.0376201237061,3174.288266682785,909.6054089548941,476.08822711762156,4.764451699828638,1.8439088914585775,1.61245154965971
238.35267986746027,404.8938132399654,124.09673645990857,74.69270379361026,77.7303029712351,5.089204259999788,2.4899799195977463,1.4832396974191326
566.4609430490332,0.,907.1085932786658,0.,0.,5.2345009313209605,1.7888543819998317,1.5811388300841898
907.8711362302472,1638.841359009468,2131.894697211849,337.899393311086,386.47250872474746,4.9396356140913875,1.70293863659264,1.51657508881031
273.79371797029967,1463.4421751473476,818.4711357158541,217.0783268776503,164.69365500832143,4.54972526643093,1.6431676725154984,1.4142135623730951
435.92430535587255,1045.6682074157175,2105.982905913531,307.5662530252628,747.9685822278901,4.03732584763727,2.701851217221259,1.449137674618944
283.3372548748223,1468.530558074976,1414.9148384266807,270.35717116436916,458.84637952151263,3.3015148038438356,1.9235384061671346,1.378404875209022
446.6665422885399,2909.732805602604,3202.5486725419178,984.5120618864961,976.7015920945353,2.16794833886788,1.140175425099138,1.51657508881031
646.4673232267816,2205.581329264464,4026.9181764719283,1491.041582250475,1057.6246971397745,2.4899799195977463,0.8944271909999159,1.4832396974191326
1025.4998781082327,1820.1859795086875,3778.317747357943,4201.045584137359,1764.043366813866,2.756809750418044,2.,1.5811388300841898
1271.2025802365256,2094.0673341609627,3832.9469080591243,5425.265615617359,1693.0389836031538,3.478505426185217,1.7888543819998317,1.6733200530681511
1416.3382364393049,397.38520354940243,789.7436292873783,2215.746375377832,1508.21948004924,4.427188724235731,2.32379000772445,1.61245154965971
1040.6718983426044,1001.3341100751537,873.09449660389,587.6895438920111,584.5511098270193,4.6475800154489,1.816590212458495,1.5491933384829668
0.,343.83717076546566,316.38426003832745,79.16438593205912,64.34283176858165,5.272570530585627,2.0248456731316584,1.449137674618944
900.0838849796168,1030.2024072967408,2351.99872448945,316.83276345731673,433.0692785225015,5.5677643628300215,1.140175425099138,1.61245154965971
692.8838286466209,2326.6765997877746,480.62251299746663,236.64530420018903,378.1600190395595,5.403702434442518,2.1908902300206643,1.51657508881031
182.35405123001792,1307.193941234429,837.0746681150971,60.45659600076736,248.28612526679777,4.669047011971501,3.0983866769659336,1.4832396974191326
514.5298825141257,865.3247945135977,1225.35219426906,181.36151741756024,198.,3.7682887362833544,2.23606797749979,1.4142135623730951
245.69493279268093,942.0270696747519,1964.0949569712764,431.72560730167487,324.6721423220662,3.40587727318528,1.816590212458495,1.378404875209022
236.05719645882436,973.2651231807292,1759.3677841770323,767.227476046055,203.46252726239297,2.3664319132398464,1.1832159566199232,1.51657508881031
826.1973129949043,768.0143227831106,1095.988138621947,2763.1500140238495,398.7931794802915,2.3021728866442674,0.5477225575051661,1.5491933384829668
2133.3733850406966,888.1582066276255,2709.2689050738395,4499.9147769707815,497.17200242974263,2.8809720581775866,2.16794833886788,1.5491933384829668
3713.6704215640893,828.5951967034325,2492.6012517047325,6711.133063797796,801.4786335268084,3.714835124201342,1.140175425099138,1.6431676725154984
1851.1998811581639,552.6427417418961,3165.496169639129,2563.8018644193235,576.7469115652029,4.266145801540309,1.9748417658131499,1.6733200530681511
0.,902.6267224052255,698.0680482589072,159.7404144229005,194.12109622604135,4.658325879540846,2.792848008753788,1.5491933384829668
176.35759127409287,2679.66397147105,1703.4183279511817,103.84122495425407,166.07227342335023,5.338539126015656,2.1447610589527217,1.51657508881031
0.,471.8389555770062,627.2288258681994,72.27724399837061,155.85249436566616,5.674504383644443,2.1213203435596424,1.51657508881031
0.,1452.7511831005336,1269.661372177637,329.7256435280702,239.8124267005361,5.310367218940701,2.3664319132398464,1.51657508881031
222.64321233758733,1015.7273256145077,1417.7827760274138,92.22797840135064,214.86507394176468,4.61519230368573,2.6457513110645907,1.51657508881031
340.0926344395009,2238.3583269887777,3894.506002049554,457.1050207556246,653.1194377753582,4.147288270665544,1.70293863659264,1.4142135623730951
285.2577781586332,1389.518621681624,3131.5954400273354,159.7404144229005,331.4981146251061,3.331666249791536,1.9493588689617927,1.378404875209022
941.7632398856944,1662.1236416103345,1130.9995579132647,2060.225473097544,305.4226579676105,2.2135943621178655,0.31622776601683794,1.51657508881031
1474.1716317986857,458.475735453906,1692.0050236332042,4709.868894141322,583.1534960882941,2.0248456731316584,1.3038404810405297,1.51657508881031
1260.196413262631,979.4585238793933,1305.9655431901715,6241.463370075963,567.1886811282468,2.701851217221259,1.760681686165901,1.51657508881031
966.1024790362562,912.326695871605,513.7645375072126,1971.6198923727666,291.9743139387436,3.96232255123179,1.70293863659264,1.70293863659264
0.,496.58030569083184,349.03438226054465,0.,0.,4.54972526643093,2.8460498941515415,1.5811388300841898
621.3815253127502,5558.982910569162,1247.611317678707,632.9233760890808,72.14568594171102,4.604345773288535,2.0976176963403033,1.5811388300841898
136.28646301082145,3169.761505224013,2988.5800976383416,235.68835355188853,233.77767215882702,5.431390245600108,2.6267851073127395,1.6431676725154984
488.356427212748,2025.6697657811849,1588.491422702685,282.41104794253357,251.98015794899408,5.272570530585627,0.6324555320336759,1.4832396974191326
218.65726605809377,2156.7774572264057,1574.769824450545,209.27493877672023,198.07826735914267,5.468089245796926,1.816590212458495,1.4832396974191326
315.69605635801025,598.0008361198168,1368.647507578193,0.,142.64291079475348,4.527692569068709,2.5298221281347035,1.61245154965971
228.74439883852895,2164.914317011184,5110.175632989535,451.26821292885234,365.37788657771836,4.135214625627067,1.8439088914585775,1.4142135623730951
204.0367613936273,538.7736073714079,1692.0050236332042,297.08921219054724,290.15857733315414,2.6832815729997477,1.51657508881031,1.4832396974191326
660.6769255846613,384.2173863843228,2328.3470531688354,1829.7972565287116,294.2329009475317,2.23606797749979,1.4832396974191326,1.4832396974191326
1035.6930047074761,644.7270740398607,2455.6715985652477,4918.651339544204,796.2618915909513,2.3874672772626644,1.4142135623730951,1.51657508881031
1250.9504386665365,720.5900360121558,1580.3186387561213,6656.64427470779,707.514664158984,2.8460498941515415,1.,1.6431676725154984
884.6993839717534,2117.7837472225533,2669.68631116092,1565.1396103862428,264.6696053573209,3.8340579025361627,2.073644135332772,1.7888543819998317
2724.8346738839036,3824.689660613002,1706.1453630919025,1047.531383778071,425.5161571550486,4.266145801540309,1.3416407864998738,1.6733200530681511
285.20343616443336,2152.0078996137536,4261.6895710504305,192.69405802982095,284.7735942814923,4.857983120596447,1.5491933384829668,1.61245154965971
1417.219460775218,1352.9146314531454,5271.954760807418,317.25068951855724,688.4431712203993,5.495452665613635,2.2135943621178655,1.5811388300841898
1998.2532372049345,1304.8532484536336,2632.44544103007,487.28431125986396,689.3068982681082,5.648008498577175,1.1832159566199232,1.449137674618944
620.3087940695343,2901.2767878987347,1141.188853783632,313.52830813181765,167.43356891615252,5.118593556827891,2.5495097567963922,1.5491933384829668
250.3357745109556,1307.0925751453108,1539.0503565510778,330.81414721864604,187.91221354664523,4.8166378315169185,2.0976176963403033,1.5491933384829668
234.20503837449783,1041.376012783087,3467.491744763064,0.,294.0595177850906,3.7549966711037173,3.1937438845342623,1.449137674618944
405.9273333984791,782.064575338891,1905.4545389486468,244.1413524989161,284.83503997928347,3.082207001484488,0.6324555320336759,1.3416407864998738
574.0688112064615,269.6256664340396,3758.261699243415,1000.5238627838918,299.47620940568885,2.345207879911715,1.378404875209022,1.4832396974191326
1031.5948817244102,239.39089372822852,1683.3781512185549,1467.2314064250397,833.7235752933942,2.,1.140175425099138,1.4832396974191326
